timestamp,rpm,availability,performance,quality,current_oee,downtime_minutes,target_oee_30m,target_oee_1h,target_oee_2h,target_oee_6h,target_oee_8h
2026-01-07 09:09:00,341.0,79.19,87.64,85.09,59.06,0.0,57.48,55.5,53.5,57.09,54.78
2026-01-07 09:10:00,342.0,79.23,87.31,85.06,58.84,0.0,57.28,55.75,53.13,57.3,55.2
2026-01-07 09:11:00,342.0,79.69,87.2,84.63,58.81,0.0,56.56,55.1,53.0,56.61,55.42
2026-01-07 09:12:00,339.5,79.46,87.16,84.49,58.51,0.0,56.61,54.82,53.04,56.0,55.21
2026-01-07 09:13:00,338.6,80.0,87.29,84.49,59.0,0.0,57.23,54.89,53.25,55.7,55.36
2026-01-07 09:14:00,340.8,79.84,87.67,83.81,58.66,0.0,56.99,54.84,52.58,55.24,55.02
2026-01-07 09:15:00,340.7,79.59,87.58,83.77,58.39,0.0,56.4,54.92,52.22,56.02,54.96
2026-01-07 09:16:00,342.5,79.56,87.74,84.02,58.65,0.0,56.05,55.32,51.69,55.67,55.28
2026-01-07 09:17:00,343.8,79.6,87.55,83.98,58.52,0.0,56.47,55.41,51.86,55.51,55.11
2026-01-07 09:18:00,344.2,79.59,87.52,83.73,58.32,0.0,56.15,55.1,51.66,55.04,55.14
2026-01-07 09:19:00,345.5,79.76,87.31,83.95,58.46,0.0,55.67,54.74,51.86,54.5,55.77
2026-01-07 09:20:00,347.6,79.58,87.23,83.92,58.25,0.0,55.87,54.84,51.92,54.6,55.18
2026-01-07 09:21:00,349.7,79.3,87.35,84.19,58.31,0.0,55.93,55.06,52.29,54.67,55.5
2026-01-07 09:22:00,347.1,79.36,87.27,84.09,58.24,0.0,56.09,55.24,52.47,54.17,55.57
2026-01-07 09:23:00,348.0,79.51,87.12,84.19,58.32,0.0,56.09,55.82,52.59,53.92,56.09
2026-01-07 09:24:00,345.7,80.0,87.1,84.27,58.72,0.0,56.12,55.77,52.42,53.62,55.87
2026-01-07 09:25:00,345.4,79.33,86.72,84.15,57.9,0.0,56.7,55.71,52.34,53.18,55.99
2026-01-07 09:26:00,347.0,79.61,86.48,84.34,58.07,0.0,56.58,56.09,52.49,52.9,56.55
2026-01-07 09:27:00,347.6,79.87,86.27,84.46,58.19,0.0,56.53,55.82,53.15,52.97,56.7
2026-01-07 09:28:00,346.6,79.61,85.89,84.64,57.87,0.0,55.65,56.04,52.91,52.9,56.76
2026-01-07 09:29:00,347.4,80.13,85.66,84.15,57.76,0.0,56.02,56.37,52.67,52.72,57.05
2026-01-07 09:30:00,345.3,80.13,86.01,83.8,57.75,0.0,55.82,55.75,52.12,52.79,57.1
2026-01-07 09:31:00,346.7,80.28,85.71,83.67,57.58,0.0,55.63,55.68,52.18,52.65,57.09
2026-01-07 09:32:00,346.9,80.11,86.0,83.36,57.43,0.0,55.64,55.86,51.76,53.09,57.42
2026-01-07 09:33:00,349.6,80.2,85.65,83.14,57.11,0.0,56.01,55.93,51.45,52.93,57.02
2026-01-07 09:34:00,350.5,80.12,86.0,83.46,57.51,0.0,55.88,55.8,51.39,52.29,56.82
2026-01-07 09:35:00,350.7,80.29,86.18,83.83,58.01,0.0,56.4,55.52,50.89,51.86,57.05
2026-01-07 09:36:00,353.6,80.51,86.18,83.49,57.93,0.0,56.3,55.65,50.85,51.52,57.04
2026-01-07 09:37:00,355.1,80.34,86.14,83.55,57.82,0.0,55.9,55.9,51.03,51.59,56.99
2026-01-07 09:38:00,353.8,80.08,86.01,83.34,57.4,0.0,55.45,55.27,51.31,52.18,56.89
2026-01-07 09:39:00,352.0,80.32,86.24,82.99,57.48,0.0,55.5,54.68,50.88,52.5,56.68
2026-01-07 09:40:00,354.3,80.42,85.84,82.97,57.28,0.0,55.75,54.6,50.87,52.53,56.75
2026-01-07 09:41:00,353.9,80.29,85.47,82.42,56.56,0.0,55.1,54.93,50.44,52.88,57.07
2026-01-07 09:42:00,354.8,80.29,85.41,82.56,56.61,0.0,54.82,54.57,50.37,52.83,56.96
2026-01-07 09:43:00,354.0,80.37,85.91,82.89,57.23,0.0,54.89,54.35,50.34,53.02,57.24
2026-01-07 09:44:00,356.3,80.3,85.52,82.98,56.99,0.0,54.84,54.19,50.8,52.78,56.88
2026-01-07 09:45:00,356.1,79.47,85.57,82.94,56.4,0.0,54.92,54.04,51.2,52.57,56.91
2026-01-07 09:46:00,355.8,78.97,85.6,82.92,56.05,0.0,55.32,54.39,51.49,52.09,56.72
2026-01-07 09:47:00,358.1,78.83,86.02,83.28,56.47,0.0,55.41,54.28,51.07,51.83,56.76
2026-01-07 09:48:00,358.7,78.59,85.72,83.35,56.15,0.0,55.1,54.06,50.76,52.24,56.37
2026-01-07 09:49:00,359.5,78.65,85.07,83.21,55.67,0.0,54.74,54.27,50.76,52.3,56.19
2026-01-07 09:50:00,361.7,78.75,85.18,83.3,55.87,0.0,54.84,53.8,50.9,52.03,55.52
2026-01-07 09:51:00,364.6,78.78,84.87,83.66,55.93,0.0,55.06,54.0,50.63,51.28,55.84
2026-01-07 09:52:00,362.8,79.24,84.7,83.57,56.09,0.0,55.24,54.16,50.44,51.95,55.56
2026-01-07 09:53:00,363.2,79.57,84.56,83.36,56.09,0.0,55.82,54.13,50.54,52.27,56.0
2026-01-07 09:54:00,360.3,79.87,84.67,82.99,56.12,0.0,55.77,53.77,50.93,52.21,56.07
2026-01-07 09:55:00,357.8,80.27,85.01,83.08,56.7,0.0,55.71,53.76,50.7,52.64,56.04
2026-01-07 09:56:00,358.4,79.94,85.19,83.08,56.58,0.0,56.09,53.95,50.71,52.49,56.2
2026-01-07 09:57:00,356.1,80.24,85.12,82.77,56.53,14.6,55.82,53.62,50.72,52.46,55.27
2026-01-07 09:58:00,357.1,79.68,84.51,82.64,55.65,27.2,56.04,53.68,50.45,52.41,55.86
2026-01-07 09:59:00,357.8,80.3,84.72,82.34,56.02,20.1,56.37,53.65,50.6,52.75,56.41
2026-01-07 10:00:00,356.3,80.55,84.32,82.18,55.82,0.0,55.75,54.1,50.45,52.71,56.55
2026-01-07 10:01:00,357.4,80.17,84.46,82.16,55.63,17.4,55.68,53.68,50.66,52.69,56.17
2026-01-07 10:02:00,355.2,80.48,84.51,81.8,55.64,21.0,55.86,53.44,50.97,52.32,56.2
2026-01-07 10:03:00,354.2,80.49,84.86,82.0,56.01,8.1,55.93,53.27,50.84,52.92,56.48
2026-01-07 10:04:00,353.0,80.61,84.82,81.73,55.88,0.3,55.8,53.61,51.3,53.43,56.32
2026-01-07 10:05:00,355.7,81.05,85.2,81.68,56.4,14.1,55.52,53.46,51.69,53.31,56.36
2026-01-07 10:06:00,355.4,81.09,85.13,81.56,56.3,1.0,55.65,53.56,51.62,53.26,56.41
2026-01-07 10:07:00,357.3,81.0,84.77,81.42,55.9,0.0,55.9,54.05,51.41,53.28,56.23
2026-01-07 10:08:00,355.3,81.19,84.18,81.13,55.45,7.5,55.27,53.41,51.39,53.11,56.59
2026-01-07 10:09:00,358.1,81.54,84.13,80.89,55.5,3.7,54.68,53.5,51.34,52.81,56.35
2026-01-07 10:10:00,355.7,81.84,84.01,81.08,55.75,4.4,54.6,53.13,51.23,53.23,56.42
2026-01-07 10:11:00,354.8,81.55,83.82,80.61,55.1,40.0,54.93,53.0,51.05,53.0,56.42
2026-01-07 10:12:00,354.2,81.04,83.75,80.78,54.82,1.6,54.57,53.04,51.41,52.79,56.38
2026-01-07 10:13:00,351.4,81.22,83.49,80.93,54.89,6.3,54.35,53.25,51.34,52.91,56.2
2026-01-07 10:14:00,352.6,81.27,83.41,80.89,54.84,18.6,54.19,52.58,51.21,52.25,56.08
2026-01-07 10:15:00,352.7,80.99,83.55,81.16,54.92,0.3,54.04,52.22,50.77,52.29,55.68
2026-01-07 10:16:00,354.1,81.09,83.88,81.32,55.32,3.0,54.39,51.69,51.35,52.46,55.25
2026-01-07 10:17:00,351.7,81.31,83.53,81.59,55.41,40.0,54.28,51.86,51.2,52.47,55.1
2026-01-07 10:18:00,352.0,81.73,82.73,81.48,55.1,11.1,54.06,51.66,51.5,53.07,55.3
2026-01-07 10:19:00,354.5,81.12,82.7,81.6,54.74,14.9,54.27,51.86,51.52,53.36,55.16
2026-01-07 10:20:00,353.7,81.22,82.93,81.42,54.84,0.3,53.8,51.92,51.16,53.64,55.36
2026-01-07 10:21:00,355.6,81.52,82.96,81.42,55.06,29.2,54.0,52.29,51.04,53.49,55.86
2026-01-07 10:22:00,353.9,81.69,83.04,81.43,55.24,21.7,54.16,52.47,50.78,53.87,55.37
2026-01-07 10:23:00,352.7,82.16,83.32,81.55,55.82,8.6,54.13,52.59,51.14,53.5,55.7
2026-01-07 10:24:00,351.6,81.76,83.45,81.74,55.77,3.0,53.77,52.42,51.18,53.6,55.69
2026-01-07 10:25:00,353.5,81.67,83.76,81.45,55.71,3.4,53.76,52.34,51.04,53.67,55.91
2026-01-07 10:26:00,353.9,81.7,83.83,81.9,56.09,2.3,53.95,52.49,51.16,54.18,55.81
2026-01-07 10:27:00,356.3,81.7,83.46,81.87,55.82,10.1,53.62,53.15,50.79,53.81,56.03
2026-01-07 10:28:00,355.2,81.92,83.67,81.77,56.04,2.8,53.68,52.91,50.55,53.45,56.02
2026-01-07 10:29:00,356.3,82.53,83.58,81.71,56.37,0.7,53.65,52.67,50.74,53.96,56.27
2026-01-07 10:30:00,355.1,82.79,82.74,81.38,55.75,23.8,54.1,52.12,50.98,54.43,57.0
2026-01-07 10:31:00,353.0,83.26,82.52,81.03,55.68,16.2,53.68,52.18,50.9,54.7,56.94
2026-01-07 10:32:00,354.7,82.97,82.76,81.34,55.86,2.4,53.44,51.76,50.76,54.99,56.83
2026-01-07 10:33:00,355.9,83.07,82.95,81.17,55.93,1.9,53.27,51.45,50.72,54.34,57.21
2026-01-07 10:34:00,358.3,83.29,82.58,81.13,55.8,5.4,53.61,51.39,51.27,54.8,57.4
2026-01-07 10:35:00,360.1,82.97,82.43,81.19,55.52,40.0,53.46,50.89,51.17,55.09,56.74
2026-01-07 10:36:00,362.3,82.73,83.06,80.98,55.65,40.0,53.56,50.85,51.17,55.5,57.04
2026-01-07 10:37:00,364.2,83.15,82.68,81.31,55.9,27.9,54.05,51.03,51.17,55.18,56.72
2026-01-07 10:38:00,362.5,82.75,82.12,81.33,55.27,6.3,53.41,51.31,50.68,55.12,56.99
2026-01-07 10:39:00,363.1,82.23,81.93,81.16,54.68,24.1,53.5,50.88,50.65,55.63,56.21
2026-01-07 10:40:00,364.8,82.07,82.13,80.99,54.6,5.2,53.13,50.87,50.25,55.55,55.67
2026-01-07 10:41:00,364.7,82.15,82.4,81.15,54.93,15.8,53.0,50.44,50.47,55.69,56.29
2026-01-07 10:42:00,366.7,81.9,82.59,80.68,54.57,1.8,53.04,50.37,50.71,55.82,56.05
2026-01-07 10:43:00,365.4,81.86,82.36,80.62,54.35,5.5,53.25,50.34,50.67,55.23,56.15
2026-01-07 10:44:00,364.9,82.35,82.16,80.09,54.19,10.2,52.58,50.8,50.6,55.26,56.09
2026-01-07 10:45:00,363.8,82.18,82.21,79.99,54.04,16.4,52.22,51.2,51.03,55.17,56.72
2026-01-07 10:46:00,364.6,82.32,82.66,79.93,54.39,13.3,51.69,51.49,51.08,55.46,56.34
2026-01-07 10:47:00,366.5,82.52,82.34,79.88,54.28,17.1,51.86,51.07,51.08,55.37,56.59
2026-01-07 10:48:00,369.1,82.47,82.19,79.74,54.06,9.4,51.66,50.76,51.74,55.41,56.39
2026-01-07 10:49:00,366.9,82.73,82.18,79.83,54.27,12.1,51.86,50.76,51.42,55.31,56.6
2026-01-07 10:50:00,366.4,82.24,82.42,79.38,53.8,13.4,51.92,50.9,51.28,55.46,56.81
2026-01-07 10:51:00,366.7,82.54,82.3,79.5,54.0,16.1,52.29,50.63,51.49,55.03,57.06
2026-01-07 10:52:00,366.2,82.93,82.07,79.57,54.16,40.0,52.47,50.44,51.87,55.8,56.77
2026-01-07 10:53:00,367.8,83.12,82.08,79.33,54.13,4.0,52.59,50.54,51.99,55.76,56.7
2026-01-07 10:54:00,367.6,83.25,81.39,79.36,53.77,21.6,52.42,50.93,51.83,55.54,56.87
2026-01-07 10:55:00,370.4,83.47,81.12,79.39,53.76,5.9,52.34,50.7,52.05,54.9,56.39
2026-01-07 10:56:00,368.7,83.67,81.17,79.44,53.95,11.3,52.49,50.71,51.77,54.98,56.62
2026-01-07 10:57:00,370.0,83.41,80.99,79.37,53.62,40.0,53.15,50.72,51.67,55.33,56.89
2026-01-07 10:58:00,371.0,84.12,80.59,79.19,53.68,11.4,52.91,50.45,51.68,55.71,56.91
2026-01-07 10:59:00,371.7,84.56,80.28,79.04,53.65,2.7,52.67,50.6,51.55,55.35,56.86
2026-01-07 11:00:00,374.2,84.74,80.44,79.37,54.1,7.6,52.12,50.45,51.78,55.09,57.07
2026-01-07 11:01:00,376.7,84.59,79.97,79.36,53.68,0.7,52.18,50.66,51.98,54.95,56.93
2026-01-07 11:02:00,376.7,84.34,79.79,79.41,53.44,28.9,51.76,50.97,51.88,55.13,56.54
2026-01-07 11:03:00,373.9,83.96,79.69,79.62,53.27,10.9,51.45,50.84,51.87,54.42,56.78
2026-01-07 11:04:00,372.8,84.31,80.01,79.48,53.61,10.7,51.39,51.3,51.41,54.4,56.77
2026-01-07 11:05:00,375.0,84.48,80.0,79.1,53.46,8.0,50.89,51.69,51.67,54.56,56.57
2026-01-07 11:06:00,377.9,84.56,80.14,79.03,53.56,14.9,50.85,51.62,51.54,54.53,56.48
2026-01-07 11:07:00,375.9,84.3,80.66,79.49,54.05,2.9,51.03,51.41,51.49,54.5,56.95
2026-01-07 11:08:00,378.8,83.97,80.41,79.1,53.41,1.1,51.31,51.39,51.73,54.88,56.83
2026-01-07 11:09:00,378.6,84.19,80.24,79.18,53.5,13.4,50.88,51.34,51.24,54.78,57.04
2026-01-07 11:10:00,378.8,84.04,80.23,78.79,53.13,12.0,50.87,51.23,51.52,55.2,57.15
2026-01-07 11:11:00,380.8,83.74,80.19,78.93,53.0,11.6,50.44,51.05,51.7,55.42,56.75
2026-01-07 11:12:00,381.5,83.69,80.75,78.49,53.04,1.9,50.37,51.41,52.5,55.21,57.19
2026-01-07 11:13:00,381.2,83.67,81.02,78.56,53.25,26.2,50.34,51.34,52.59,55.36,57.52
2026-01-07 11:14:00,381.9,83.41,80.42,78.38,52.58,5.5,50.8,51.21,52.54,55.02,57.35
2026-01-07 11:15:00,381.9,82.91,80.42,78.31,52.22,2.6,51.2,50.77,52.6,54.96,57.17
2026-01-07 11:16:00,379.8,82.89,79.93,78.02,51.69,21.5,51.49,51.35,53.14,55.28,57.97
2026-01-07 11:17:00,378.5,83.13,79.68,78.29,51.86,16.3,51.07,51.2,53.3,55.11,57.75
2026-01-07 11:18:00,377.7,82.83,79.54,78.42,51.66,2.6,50.76,51.5,53.47,55.14,58.61
2026-01-07 11:19:00,375.7,83.01,79.62,78.47,51.86,6.0,50.76,51.52,54.0,55.77,58.59
2026-01-07 11:20:00,377.5,83.0,79.74,78.45,51.92,19.8,50.9,51.16,53.97,55.18,58.65
2026-01-07 11:21:00,377.9,83.07,79.61,79.06,52.29,8.5,50.63,51.04,54.11,55.5,58.89
2026-01-07 11:22:00,380.9,83.45,79.75,78.84,52.47,5.3,50.44,50.78,54.12,55.57,58.89
2026-01-07 11:23:00,380.6,83.74,79.42,79.08,52.59,1.7,50.54,51.14,53.98,56.09,58.14
2026-01-07 11:24:00,382.9,83.87,78.86,79.26,52.42,1.6,50.93,51.18,53.72,55.87,58.27
2026-01-07 11:25:00,383.1,83.47,78.61,79.77,52.34,12.7,50.7,51.04,53.39,55.99,58.74
2026-01-07 11:26:00,383.6,83.68,78.6,79.82,52.49,1.2,50.71,51.16,53.59,56.55,58.09
2026-01-07 11:27:00,382.8,83.98,79.11,80.0,53.15,2.4,50.72,50.79,53.37,56.7,58.53
2026-01-07 11:28:00,385.0,83.84,78.94,79.93,52.91,9.0,50.45,50.55,53.23,56.76,58.75
2026-01-07 11:29:00,383.3,83.69,78.75,79.92,52.67,21.7,50.6,50.74,53.3,57.05,58.91
2026-01-07 11:30:00,382.2,83.22,78.17,80.12,52.12,15.7,50.45,50.98,52.98,57.1,58.89
2026-01-07 11:31:00,384.1,83.2,78.34,80.06,52.18,5.9,50.66,50.9,52.8,57.09,58.79
2026-01-07 11:32:00,384.9,82.99,77.86,80.1,51.76,12.1,50.97,50.76,52.87,57.42,58.86
2026-01-07 11:33:00,386.6,82.89,77.73,79.85,51.45,15.2,50.84,50.72,52.52,57.02,58.58
2026-01-07 11:34:00,387.6,83.08,77.76,79.55,51.39,24.9,51.3,51.27,52.01,56.82,58.77
2026-01-07 11:35:00,387.2,82.91,77.47,79.23,50.89,3.8,51.69,51.17,52.34,57.05,58.76
2026-01-07 11:36:00,389.3,82.65,77.78,79.11,50.85,18.9,51.62,51.17,52.74,57.04,58.49
2026-01-07 11:37:00,392.2,82.52,78.08,79.2,51.03,1.6,51.41,51.17,53.41,56.99,58.46
2026-01-07 11:38:00,394.0,83.08,78.21,78.96,51.31,15.4,51.39,50.68,53.17,56.89,59.17
2026-01-07 11:39:00,395.6,83.04,78.07,78.49,50.88,4.4,51.34,50.65,53.13,56.68,59.34
2026-01-07 11:40:00,394.5,82.98,78.21,78.39,50.87,19.6,51.23,50.25,53.49,56.75,59.51
2026-01-07 11:41:00,396.9,83.0,77.75,78.15,50.44,7.5,51.05,50.47,53.2,57.07,59.52
2026-01-07 11:42:00,399.7,83.13,77.75,77.93,50.37,13.5,51.41,50.71,53.22,56.96,59.46
2026-01-07 11:43:00,397.7,82.72,77.92,78.11,50.34,1.6,51.34,50.67,53.19,57.24,59.23
2026-01-07 11:44:00,398.2,83.1,77.93,78.45,50.8,10.9,51.21,50.6,53.12,56.88,59.45
2026-01-07 11:45:00,396.8,83.25,77.97,78.88,51.2,9.5,50.77,51.03,53.11,56.91,59.7
2026-01-07 11:46:00,399.4,83.65,78.03,78.9,51.49,1.9,51.35,51.08,53.43,56.72,59.45
2026-01-07 11:47:00,397.3,83.21,78.09,78.59,51.07,2.5,51.2,51.08,54.05,56.76,59.4
2026-01-07 11:48:00,395.7,83.17,77.9,78.35,50.76,13.3,51.5,51.74,54.21,56.37,59.05
2026-01-07 11:49:00,393.5,83.01,78.1,78.3,50.76,24.9,51.52,51.42,54.67,56.19,59.23
2026-01-07 11:50:00,391.1,83.0,78.02,78.6,50.9,26.5,51.16,51.28,55.56,55.52,59.23
2026-01-07 11:51:00,389.0,83.09,77.76,78.36,50.63,5.5,51.04,51.49,55.37,55.84,59.47
2026-01-07 11:52:00,386.6,82.74,77.55,78.61,50.44,21.7,50.78,51.87,56.01,55.56,60.17
2026-01-07 11:53:00,386.5,82.78,77.59,78.69,50.54,13.9,51.14,51.99,55.79,56.0,59.42
2026-01-07 11:54:00,387.8,83.22,77.71,78.76,50.93,9.1,51.18,51.83,55.96,56.07,59.64
2026-01-07 11:55:00,386.8,83.01,77.57,78.73,50.7,1.4,51.04,52.05,55.81,56.04,59.55
2026-01-07 11:56:00,388.5,82.95,77.6,78.77,50.71,11.1,51.16,51.77,55.83,56.2,59.91
2026-01-07 11:57:00,388.8,82.9,77.93,78.52,50.72,40.0,50.79,51.67,55.81,55.27,60.15
2026-01-07 11:58:00,386.0,82.87,77.65,78.4,50.45,3.8,50.55,51.68,55.53,55.86,60.18
2026-01-07 11:59:00,385.9,82.89,77.7,78.56,50.6,9.1,50.74,51.55,55.63,56.41,60.35
2026-01-07 12:00:00,386.9,83.05,77.43,78.46,50.45,1.8,50.98,51.78,55.62,56.55,60.35
2026-01-07 12:01:00,385.3,83.21,77.69,78.36,50.66,10.4,50.9,51.98,55.82,56.17,60.93
2026-01-07 12:02:00,383.9,83.2,77.73,78.82,50.97,2.4,50.76,51.88,55.27,56.2,61.02
2026-01-07 12:03:00,383.5,83.49,77.26,78.83,50.84,38.2,50.72,51.87,55.29,56.48,61.27
2026-01-07 12:04:00,382.5,83.35,78.01,78.9,51.3,13.4,51.27,51.41,54.68,56.32,61.66
2026-01-07 12:05:00,380.7,83.32,78.47,79.06,51.69,9.8,51.17,51.67,54.37,56.36,61.57
2026-01-07 12:06:00,381.9,83.04,78.6,79.1,51.62,9.6,51.17,51.54,54.95,56.41,61.33
2026-01-07 12:07:00,381.4,83.29,78.55,78.58,51.41,4.1,51.17,51.49,54.77,56.23,61.26
2026-01-07 12:08:00,382.7,83.47,78.11,78.83,51.39,32.2,50.68,51.73,54.88,56.59,60.94
2026-01-07 12:09:00,381.5,83.27,78.06,78.98,51.34,4.2,50.65,51.24,55.5,56.35,60.73
2026-01-07 12:10:00,382.8,82.94,77.85,79.34,51.23,40.0,50.25,51.52,55.15,56.42,60.43
2026-01-07 12:11:00,385.1,82.28,78.34,79.21,51.05,1.0,50.47,51.7,54.87,56.42,60.15
2026-01-07 12:12:00,387.2,82.51,78.62,79.24,51.41,16.9,50.71,52.5,55.23,56.38,60.06
2026-01-07 12:13:00,385.4,82.58,78.75,78.95,51.34,5.0,50.67,52.59,55.45,56.2,60.23
2026-01-07 12:14:00,388.2,83.15,78.74,78.22,51.21,14.2,50.6,52.54,55.44,56.08,60.18
2026-01-07 12:15:00,389.9,82.86,78.43,78.13,50.77,23.2,51.03,52.6,55.56,55.68,59.76
2026-01-07 12:16:00,391.8,82.97,78.65,78.69,51.35,8.4,51.08,53.14,55.92,55.25,60.11
2026-01-07 12:17:00,390.2,83.17,78.83,78.1,51.2,4.1,51.08,53.3,55.41,55.1,59.8
2026-01-07 12:18:00,388.6,83.06,79.05,78.44,51.5,26.1,51.74,53.47,55.9,55.3,59.87
2026-01-07 12:19:00,386.9,83.16,79.12,78.3,51.52,0.0,51.42,54.0,55.55,55.16,60.04
2026-01-07 12:20:00,389.7,82.78,79.14,78.08,51.16,0.0,51.28,53.97,55.25,55.36,60.01
2026-01-07 12:21:00,389.7,82.3,79.45,78.06,51.04,0.0,51.49,54.11,56.06,55.86,60.4
2026-01-07 12:22:00,390.6,82.41,78.93,78.07,50.78,0.0,51.87,54.12,56.64,55.37,60.42
2026-01-07 12:23:00,388.7,82.44,79.11,78.42,51.14,0.0,51.99,53.98,57.07,55.7,60.17
2026-01-07 12:24:00,386.2,82.6,78.87,78.56,51.18,12.2,51.83,53.72,56.66,55.69,60.2
2026-01-07 12:25:00,387.7,82.67,78.81,78.33,51.04,12.7,52.05,53.39,56.4,55.91,59.93
2026-01-07 12:26:00,386.8,83.15,78.8,78.09,51.16,32.7,51.77,53.59,56.75,55.81,60.47
2026-01-07 12:27:00,385.3,83.29,78.53,77.65,50.79,21.5,51.67,53.37,56.35,56.03,60.51
2026-01-07 12:28:00,382.8,83.19,78.63,77.29,50.55,14.3,51.68,53.23,56.16,56.02,60.15
2026-01-07 12:29:00,384.3,83.27,78.73,77.39,50.74,7.3,51.55,53.3,56.53,56.27,60.5
2026-01-07 12:30:00,384.8,83.15,79.49,77.14,50.98,0.3,51.78,52.98,56.59,57.0,60.06
2026-01-07 12:31:00,381.9,83.17,79.26,77.2,50.9,28.4,51.98,52.8,56.2,56.94,60.36
2026-01-07 12:32:00,381.0,82.8,79.3,77.31,50.76,19.1,51.88,52.87,56.32,56.83,60.5
2026-01-07 12:33:00,382.8,82.93,79.07,77.34,50.72,24.1,51.87,52.52,56.63,57.21,60.17
2026-01-07 12:34:00,381.0,83.17,79.63,77.42,51.27,19.2,51.41,52.01,56.55,57.4,60.34
2026-01-07 12:35:00,382.6,82.73,79.67,77.64,51.17,2.2,51.67,52.34,57.15,56.74,60.69
2026-01-07 12:36:00,381.7,82.56,79.92,77.56,51.17,23.8,51.54,52.74,57.01,57.04,60.65
2026-01-07 12:37:00,383.9,82.53,80.2,77.3,51.17,10.0,51.49,53.41,56.64,56.72,60.97
2026-01-07 12:38:00,386.3,82.22,80.24,76.81,50.68,1.1,51.73,53.17,56.86,56.99,60.7
2026-01-07 12:39:00,387.7,82.03,80.01,77.17,50.65,3.7,51.24,53.13,56.58,56.21,60.56
2026-01-07 12:40:00,389.6,81.66,79.68,77.22,50.25,40.0,51.52,53.49,56.41,55.67,60.2
2026-01-07 12:41:00,389.3,81.84,79.72,77.36,50.47,17.5,51.7,53.2,56.35,56.29,60.2
2026-01-07 12:42:00,390.6,82.02,79.8,77.48,50.71,2.9,52.5,53.22,56.28,56.05,59.89
2026-01-07 12:43:00,391.4,81.8,79.73,77.69,50.67,3.3,52.59,53.19,56.32,56.15,59.57
2026-01-07 12:44:00,391.9,81.79,79.88,77.44,50.6,40.0,52.54,53.12,56.28,56.09,59.65
2026-01-07 12:45:00,391.7,82.1,80.24,77.47,51.03,4.7,52.6,53.11,56.83,56.72,59.94
2026-01-07 12:46:00,393.9,82.2,80.6,77.1,51.08,10.0,53.14,53.43,57.1,56.34,59.34
2026-01-07 12:47:00,393.6,82.33,80.2,77.36,51.08,0.0,53.3,54.05,56.53,56.59,59.68
2026-01-07 12:48:00,391.1,83.13,80.25,77.55,51.74,0.0,53.47,54.21,57.29,56.39,59.77
2026-01-07 12:49:00,389.7,82.81,80.6,77.04,51.42,0.0,54.0,54.67,56.92,56.6,59.94
2026-01-07 12:50:00,392.0,82.84,80.24,77.14,51.28,0.0,53.97,55.56,57.11,56.81,59.93
2026-01-07 12:51:00,393.9,83.37,79.82,77.38,51.49,0.0,54.11,55.37,57.21,57.06,59.5
2026-01-07 12:52:00,391.1,83.35,80.08,77.72,51.87,0.0,54.12,56.01,57.54,56.77,59.59
2026-01-07 12:53:00,392.0,83.28,80.07,77.97,51.99,0.0,53.98,55.79,57.23,56.7,59.78
2026-01-07 12:54:00,389.5,83.45,79.71,77.93,51.83,0.0,53.72,55.96,57.18,56.87,59.61
2026-01-07 12:55:00,390.2,83.65,80.05,77.74,52.05,0.0,53.39,55.81,57.0,56.39,60.11
2026-01-07 12:56:00,391.9,83.53,79.59,77.86,51.77,0.0,53.59,55.83,57.11,56.62,59.91
2026-01-07 12:57:00,394.0,83.48,79.26,78.09,51.67,0.0,53.37,55.81,57.57,56.89,59.75
2026-01-07 12:58:00,394.3,83.16,79.2,78.47,51.68,0.0,53.23,55.53,57.56,56.91,59.95
2026-01-07 12:59:00,391.3,83.69,78.8,78.16,51.55,0.0,53.3,55.63,57.22,56.86,59.54
2026-01-07 13:00:00,390.0,83.98,78.99,78.05,51.78,0.0,52.98,55.62,57.26,57.07,59.64
2026-01-07 13:01:00,389.2,84.23,78.96,78.16,51.98,0.0,52.8,55.82,57.15,56.93,59.75
2026-01-07 13:02:00,387.9,84.35,79.09,77.76,51.88,0.0,52.87,55.27,57.83,56.54,59.38
2026-01-07 13:03:00,387.4,84.16,79.1,77.91,51.87,0.0,52.52,55.29,57.91,56.78,59.74
2026-01-07 13:04:00,385.4,83.88,79.11,77.49,51.41,0.0,52.01,54.68,57.79,56.77,59.96
2026-01-07 13:05:00,385.0,84.58,78.95,77.38,51.67,0.0,52.34,54.37,57.74,56.57,59.04
2026-01-07 13:06:00,387.3,84.48,78.79,77.44,51.54,0.0,52.74,54.95,57.42,56.48,59.82
2026-01-07 13:07:00,390.0,84.24,78.93,77.43,51.49,0.0,53.41,54.77,57.62,56.95,60.01
2026-01-07 13:08:00,393.0,84.33,79.25,77.4,51.73,0.0,53.17,54.88,57.38,56.83,59.98
2026-01-07 13:09:00,392.5,83.75,79.35,77.09,51.24,0.0,53.13,55.5,57.09,57.04,60.35
2026-01-07 13:10:00,390.8,84.1,79.68,76.89,51.52,0.0,53.49,55.15,57.3,57.15,60.48
2026-01-07 13:11:00,389.0,84.28,79.6,77.07,51.7,0.0,53.2,54.87,56.61,56.75,60.61
2026-01-07 13:12:00,391.5,84.35,80.12,77.69,52.5,0.0,53.22,55.23,56.0,57.19,60.35
